prolific_id,condition,view_history,rt,run_id,trial_type,trial_index,time_elapsed,device,success,timeout,failed_images,failed_audio,failed_video,stimulus,response,exemplar_name,exemplar_img,extension_left_img,extension_center_img,extension_right_img,question_order,slider_start
38,10,NA,NA,5,preload,5,12628,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
38,10,NA,5649,5,html-button-response,6,18279,WebKit,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a fep.</p>",2,NA,NA,yellow_yarn_snowman_extension.png,blue_crepe_lamp_extension.png,red_foam_arch_extension.png,NA,NA
38,10,NA,13005,5,survey-text,7,31289,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""Color""}",NA,yellow_foam_lamp_exemplar.png,yellow_yarn_snowman_extension.png,NA,NA,NA,NA
38,10,NA,6108,5,survey-text,8,37399,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""Shape""}",NA,yellow_foam_lamp_exemplar.png,NA,blue_crepe_lamp_extension.png,NA,NA,NA
38,10,NA,7248,5,survey-text,9,44649,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""Squiggly lines""}",NA,yellow_foam_lamp_exemplar.png,NA,NA,red_foam_arch_extension.png,NA,NA
38,10,"[{""page_index"":0,""viewing_time"":2615}]",2616,5,instructions,10,47265,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38,10,NA,2397,5,survey-text,11,49663,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""36""}",NA,NA,NA,NA,NA,NA,NA
38,10,NA,5119,5,survey-multi-choice,12,54783,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
38,10,NA,9017,5,survey-text,13,63808,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""283"",""ChildhoodZipcode"":""283""}",NA,NA,NA,NA,NA,NA,NA
38,10,NA,8239,5,survey-text,14,72049,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English""}",NA,NA,NA,NA,NA,NA,NA
38,10,NA,6261,5,html-slider-response,15,78311,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,0,NA,NA,NA,NA,NA,NA,50
38,10,NA,3502,5,html-slider-response,16,81815,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",0,NA,NA,NA,NA,NA,NA,50
38,10,"[{""page_index"":0,""viewing_time"":4568}]",4569,5,instructions,17,86384,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,19,"[{""page_index"":0,""viewing_time"":2116}]",2116,53,instructions,0,2118,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,19,NA,NA,53,fullscreen,1,5578,WebKit,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,19,"[{""page_index"":0,""viewing_time"":1850}]",1851,53,instructions,2,7429,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,19,NA,NA,53,preload,3,7598,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
65,19,NA,null,53,html-button-response,4,12610,WebKit,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>",null,dax,red_crepe_snowman_exemplar.png,NA,NA,NA,NA,NA
65,19,NA,NA,53,preload,5,12612,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
65,19,NA,5121,53,html-button-response,6,17733,WebKit,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a dax.</p>",2,NA,NA,red_foam_arch_extension.png,yellow_yarn_snowman_extension.png,blue_crepe_lamp_extension.png,NA,NA
65,19,NA,6315,53,survey-text,7,24055,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""red color""}",NA,red_crepe_snowman_exemplar.png,red_foam_arch_extension.png,NA,NA,NA,NA
65,19,NA,3486,53,survey-text,8,27543,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""same shape""}",NA,red_crepe_snowman_exemplar.png,NA,yellow_yarn_snowman_extension.png,NA,NA,NA
65,19,NA,3048,53,survey-text,9,30592,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""same material""}",NA,red_crepe_snowman_exemplar.png,NA,NA,blue_crepe_lamp_extension.png,NA,NA
65,19,"[{""page_index"":0,""viewing_time"":2533}]",2533,53,instructions,10,33125,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
65,19,NA,3015,53,survey-text,11,36142,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""37""}",NA,NA,NA,NA,NA,NA,NA
65,19,NA,5567,53,survey-multi-choice,12,41710,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""No"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
65,19,NA,11978,53,survey-text,13,53693,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""024"",""ChildhoodZipcode"":""604""}",NA,NA,NA,NA,NA,NA,NA
65,19,NA,3993,53,survey-text,14,57688,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English""}",NA,NA,NA,NA,NA,NA,NA
65,19,NA,4101,53,html-slider-response,15,61790,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,50,NA,NA,NA,NA,NA,NA,50
65,19,NA,2415,53,html-slider-response,16,64205,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",100,NA,NA,NA,NA,NA,NA,50
65,19,"[{""page_index"":0,""viewing_time"":6295}]",6295,53,instructions,17,70501,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,1,"[{""page_index"":0,""viewing_time"":1041}]",1042,55,instructions,0,1046,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,1,NA,NA,55,fullscreen,1,2839,Macintosh,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,1,"[{""page_index"":0,""viewing_time"":704}]",704,55,instructions,2,3544,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,1,NA,NA,55,preload,3,4633,Macintosh,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
245,1,NA,null,55,html-button-response,4,9637,Macintosh,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>",null,fep,red_crepe_snowman_exemplar.png,NA,NA,NA,NA,NA
245,1,NA,NA,55,preload,5,9639,Macintosh,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
245,1,NA,3579,55,html-button-response,6,13220,Macintosh,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a fep.</p>",2,NA,NA,red_foam_arch_extension.png,yellow_yarn_snowman_extension.png,blue_crepe_lamp_extension.png,NA,NA
245,1,NA,5872,55,survey-text,7,19125,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""the color red\n""}",NA,red_crepe_snowman_exemplar.png,red_foam_arch_extension.png,NA,NA,NA,NA
245,1,NA,5324,55,survey-text,8,24454,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""same shape""}",NA,red_crepe_snowman_exemplar.png,NA,yellow_yarn_snowman_extension.png,NA,NA,NA
245,1,NA,3495,55,survey-text,9,27954,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""same material""}",NA,red_crepe_snowman_exemplar.png,NA,NA,blue_crepe_lamp_extension.png,NA,NA
245,1,"[{""page_index"":0,""viewing_time"":733}]",733,55,instructions,10,28690,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,1,NA,1568,55,survey-text,11,30265,Macintosh,NA,NA,NA,NA,NA,NA,"{""Age"":""29""}",NA,NA,NA,NA,NA,NA,NA
245,1,NA,4503,55,survey-multi-choice,12,34774,Macintosh,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
245,1,NA,5740,55,survey-text,13,40530,Macintosh,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""838"",""ChildhoodZipcode"":""838""}",NA,NA,NA,NA,NA,NA,NA
245,1,NA,4736,55,survey-text,14,45271,Macintosh,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""english"",""AllLanguages"":""english""}",NA,NA,NA,NA,NA,NA,NA
245,1,NA,2234,55,html-slider-response,15,47516,Macintosh,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,36,NA,NA,NA,NA,NA,NA,50
245,1,NA,2802,55,html-slider-response,16,50321,Macintosh,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",40,NA,NA,NA,NA,NA,NA,50
245,1,"[{""page_index"":0,""viewing_time"":990}]",990,55,instructions,17,51315,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,5,"[{""page_index"":0,""viewing_time"":25244}]",25244,59,instructions,0,25246,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,5,NA,NA,59,fullscreen,1,29183,WebKit,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,5,"[{""page_index"":0,""viewing_time"":3371}]",3371,59,instructions,2,32555,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,5,NA,NA,59,preload,3,35186,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
337,5,NA,null,59,html-button-response,4,40191,WebKit,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>",null,fep,red_crepe_snowman_exemplar.png,NA,NA,NA,NA,NA
337,5,NA,NA,59,preload,5,40193,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
337,5,NA,6953,59,html-button-response,6,47147,WebKit,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a fep.</p>",0,NA,NA,blue_crepe_lamp_extension.png,red_foam_arch_extension.png,yellow_yarn_snowman_extension.png,NA,NA
337,5,NA,29101,59,survey-text,7,76259,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""The texture of the two objects is similar""}",NA,red_crepe_snowman_exemplar.png,blue_crepe_lamp_extension.png,NA,NA,NA,NA
337,5,NA,9760,59,survey-text,8,86022,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""The color""}",NA,red_crepe_snowman_exemplar.png,NA,red_foam_arch_extension.png,NA,NA,NA
337,5,NA,6825,59,survey-text,9,92849,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""The shape""}",NA,red_crepe_snowman_exemplar.png,NA,NA,yellow_yarn_snowman_extension.png,NA,NA
337,5,"[{""page_index"":0,""viewing_time"":3058}]",3058,59,instructions,10,95908,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,5,NA,3813,59,survey-text,11,99725,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""35""}",NA,NA,NA,NA,NA,NA,NA
337,5,NA,11926,59,survey-multi-choice,12,111652,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
337,5,NA,17838,59,survey-text,13,129503,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""880"",""ChildhoodZipcode"":""863""}",NA,NA,NA,NA,NA,NA,NA
337,5,NA,12065,59,survey-text,14,141570,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English""}",NA,NA,NA,NA,NA,NA,NA
337,5,NA,6757,59,html-slider-response,15,148330,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,27,NA,NA,NA,NA,NA,NA,50
337,5,NA,5653,59,html-slider-response,16,153984,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",64,NA,NA,NA,NA,NA,NA,50
337,5,"[{""page_index"":0,""viewing_time"":19471}]",19471,59,instructions,17,173457,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,3,"[{""page_index"":0,""viewing_time"":1874}]",1874,56,instructions,0,1878,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,3,NA,NA,56,fullscreen,1,4236,Macintosh,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,3,"[{""page_index"":0,""viewing_time"":2155}]",2155,56,instructions,2,6392,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,3,NA,NA,56,preload,3,6879,Macintosh,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
219,3,NA,null,56,html-button-response,4,11883,Macintosh,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>",null,fep,red_crepe_snowman_exemplar.png,NA,NA,NA,NA,NA
219,3,NA,NA,56,preload,5,11886,Macintosh,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
219,3,NA,7629,56,html-button-response,6,19519,Macintosh,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""red_crepe_snowman_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a fep.</p>",2,NA,NA,yellow_yarn_snowman_extension.png,red_foam_arch_extension.png,blue_crepe_lamp_extension.png,NA,NA
219,3,NA,14880,56,survey-text,7,34404,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""They are shaped similarly""}",NA,red_crepe_snowman_exemplar.png,yellow_yarn_snowman_extension.png,NA,NA,NA,NA
219,3,NA,6178,56,survey-text,8,40586,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""Same color""}",NA,red_crepe_snowman_exemplar.png,NA,red_foam_arch_extension.png,NA,NA,NA
219,3,NA,5337,56,survey-text,9,45925,Macintosh,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""Same material""}",NA,red_crepe_snowman_exemplar.png,NA,NA,blue_crepe_lamp_extension.png,NA,NA
219,3,"[{""page_index"":0,""viewing_time"":5144}]",5145,56,instructions,10,51071,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,3,NA,3207,56,survey-text,11,54287,Macintosh,NA,NA,NA,NA,NA,NA,"{""Age"":""25""}",NA,NA,NA,NA,NA,NA,NA
219,3,NA,8496,56,survey-multi-choice,12,62787,Macintosh,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
219,3,NA,18565,56,survey-text,13,81368,Macintosh,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""980"",""ChildhoodZipcode"":""980""}",NA,NA,NA,NA,NA,NA,NA
219,3,NA,5521,56,survey-text,14,86899,Macintosh,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English""}",NA,NA,NA,NA,NA,NA,NA
219,3,NA,5606,56,html-slider-response,15,92508,Macintosh,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,50,NA,NA,NA,NA,NA,NA,50
219,3,NA,6474,56,html-slider-response,16,98985,Macintosh,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",50,NA,NA,NA,NA,NA,NA,50
219,3,"[{""page_index"":0,""viewing_time"":13136}]",13136,56,instructions,17,112124,Macintosh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,10,"[{""page_index"":0,""viewing_time"":7515}]",7516,58,instructions,0,7517,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,10,NA,NA,58,fullscreen,1,12350,WebKit,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,10,"[{""page_index"":0,""viewing_time"":11037}]",11037,58,instructions,2,23389,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,10,NA,NA,58,preload,3,25042,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
269,10,NA,null,58,html-button-response,4,30047,WebKit,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>",null,fep,yellow_foam_lamp_exemplar.png,NA,NA,NA,NA,NA
269,10,NA,NA,58,preload,5,30049,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
269,10,NA,11163,58,html-button-response,6,41214,WebKit,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a fep.</p>",2,NA,NA,yellow_yarn_snowman_extension.png,blue_crepe_lamp_extension.png,red_foam_arch_extension.png,NA,NA
269,10,NA,16615,58,survey-text,7,57859,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""yellow""}",NA,yellow_foam_lamp_exemplar.png,yellow_yarn_snowman_extension.png,NA,NA,NA,NA
269,10,NA,9492,58,survey-text,8,67374,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""shape""}",NA,yellow_foam_lamp_exemplar.png,NA,blue_crepe_lamp_extension.png,NA,NA,NA
269,10,NA,12195,58,survey-text,9,79581,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""black design""}",NA,yellow_foam_lamp_exemplar.png,NA,NA,red_foam_arch_extension.png,NA,NA
269,10,"[{""page_index"":0,""viewing_time"":4652}]",4652,58,instructions,10,84237,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,10,NA,4382,58,survey-text,11,88630,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""53""}",NA,NA,NA,NA,NA,NA,NA
269,10,NA,12859,58,survey-multi-choice,12,101494,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
269,10,NA,30898,58,survey-text,13,132414,WebKit,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":""323"",""ChildhoodZipcode"":""323""}",NA,NA,NA,NA,NA,NA,NA
269,10,NA,19015,58,survey-text,14,151449,WebKit,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English"",""AllLanguages"":""English""}",NA,NA,NA,NA,NA,NA,NA
269,10,NA,6928,58,html-slider-response,15,158381,WebKit,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,33,NA,NA,NA,NA,NA,NA,50
269,10,NA,10447,58,html-slider-response,16,168829,WebKit,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",43,NA,NA,NA,NA,NA,NA,50
269,10,"[{""page_index"":0,""viewing_time"":15687}]",15687,58,instructions,17,184517,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,27,"[{""page_index"":0,""viewing_time"":2081}]",2082,6,instructions,0,2086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,27,NA,NA,6,fullscreen,1,5349,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,27,"[{""page_index"":0,""viewing_time"":3206}]",3206,6,instructions,2,8561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,27,NA,NA,6,preload,3,9332,NA,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
396,27,NA,null,6,html-button-response,4,14337,NA,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>",null,dax,yellow_foam_lamp_exemplar.png,NA,NA,NA,NA,NA
396,27,NA,NA,6,preload,5,14340,NA,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
396,27,NA,3881,6,html-button-response,6,18225,NA,NA,NA,NA,NA,NA,"<p>This is a dax.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a dax.</p>",2,NA,NA,yellow_yarn_snowman_extension.png,red_foam_arch_extension.png,blue_crepe_lamp_extension.png,NA,NA
396,27,NA,11461,6,survey-text,7,29705,NA,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""yellow""}",NA,yellow_foam_lamp_exemplar.png,yellow_yarn_snowman_extension.png,NA,NA,NA,NA
396,27,NA,7896,6,survey-text,8,37616,NA,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""squiggly lines""}",NA,yellow_foam_lamp_exemplar.png,NA,red_foam_arch_extension.png,NA,NA,NA
396,27,NA,6531,6,survey-text,9,44162,NA,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""dax, shape""}",NA,yellow_foam_lamp_exemplar.png,NA,NA,blue_crepe_lamp_extension.png,NA,NA
396,27,"[{""page_index"":0,""viewing_time"":3287}]",3287,6,instructions,10,47452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,27,NA,3517,6,survey-text,11,50981,NA,NA,NA,NA,NA,NA,NA,"{""Age"":""30""}",NA,NA,NA,NA,NA,NA,NA
396,27,NA,7172,6,survey-multi-choice,12,58158,NA,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
396,27,NA,28164,6,survey-text,13,86341,NA,NA,NA,NA,NA,NA,NA,"{""CurrentZipcode"":"""",""ChildhoodZipcode"":""""}",NA,NA,NA,NA,NA,NA,NA
396,27,NA,19119,6,survey-text,14,105481,NA,NA,NA,NA,NA,NA,NA,"{""FirstLanguage"":""English/Cantonese"",""AllLanguages"":""""}",NA,NA,NA,NA,NA,NA,NA
396,27,NA,7342,6,html-slider-response,15,112832,NA,NA,NA,NA,NA,NA,<p>How would you describe the location <b>where you currently live</b>?</p>,50,NA,NA,NA,NA,NA,NA,50
396,27,NA,4672,6,html-slider-response,16,117509,NA,NA,NA,NA,NA,NA,"<p>How would you describe the location <b>where you grew up</b> (if multiple, choose the one that you spent the most time in before 18 years old)?</p>",62,NA,NA,NA,NA,NA,NA,50
396,27,"[{""page_index"":0,""viewing_time"":2540}]",2540,6,instructions,17,120055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,11,"[{""page_index"":0,""viewing_time"":2111}]",2112,54,instructions,0,2113,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,11,NA,NA,54,fullscreen,1,4362,WebKit,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,11,"[{""page_index"":0,""viewing_time"":1244}]",1244,54,instructions,2,5607,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,11,NA,NA,54,preload,3,6479,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
160,11,NA,null,54,html-button-response,4,11483,WebKit,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>",null,fep,yellow_foam_lamp_exemplar.png,NA,NA,NA,NA,NA
160,11,NA,NA,54,preload,5,11484,WebKit,TRUE,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,NA,NA
160,11,NA,17173,54,html-button-response,6,28657,WebKit,NA,NA,NA,NA,NA,"<p>This is a fep.</p> 
<img src=""yellow_foam_lamp_exemplar.png"" height=""300"" width=""300""></img>
<p>One of these is also a fep.</p>",1,NA,NA,blue_crepe_lamp_extension.png,red_foam_arch_extension.png,yellow_yarn_snowman_extension.png,NA,NA
160,11,NA,4593,54,survey-text,7,33255,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionLeftImg_exemplar_commonalities"":""shape""}",NA,yellow_foam_lamp_exemplar.png,blue_crepe_lamp_extension.png,NA,NA,NA,NA
160,11,NA,5521,54,survey-text,8,38779,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionCenterImg_exemplar_commonalities"":""squiggly lines""}",NA,yellow_foam_lamp_exemplar.png,NA,red_foam_arch_extension.png,NA,NA,NA
160,11,NA,10382,54,survey-text,9,49164,WebKit,NA,NA,NA,NA,NA,NA,"{""extensionRightImg_exemplar_commonalities"":""they are both yellow""}",NA,yellow_foam_lamp_exemplar.png,NA,NA,yellow_yarn_snowman_extension.png,NA,NA
160,11,"[{""page_index"":0,""viewing_time"":42679}]",42679,54,instructions,10,91844,WebKit,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
160,11,NA,3880,54,survey-text,11,95727,WebKit,NA,NA,NA,NA,NA,NA,"{""Age"":""24""}",NA,NA,NA,NA,NA,NA,NA
160,11,NA,4126,54,survey-multi-choice,12,99854,WebKit,NA,NA,NA,NA,NA,NA,"{""BornUSA"":""Yes"",""ChildhoodUSA"":""Yes"",""CurrentUSA"":""Yes""}",NA,NA,NA,NA,NA,"[0,1,2]",NA
